5.0865	-7.81226e-006	0.000156245	
5.087	-7.81226e-006	0.000156245	
5.0875	0.000210931	4.68736e-005	
5.088	7.03104e-005	0.00017187	
5.0885	-0.000234368	-8.59349e-005	
5.089	-0.000476548	-0.000203119	
5.0895	-0.000382801	-0.00024218	
5.09	-0.000265617	7.81226e-006	
5.0905	0.000148433	-0.000140621	
5.091	0.000179682	-0.000140621	
5.0915	0.000195307	0.000499985	
5.092	0.000374989	0.000499985	
5.0925	7.81226e-005	7.81226e-006	
5.093	7.81226e-005	0.000164057	
5.0935	0.000179682	-1.56245e-005	
5.094	0.000179682	6.24981e-005	
5.0945	0.00031249	0.000499985	
5.095	0.00031249	0.000499985	
5.0955	0.000140621	0.000257805	
5.096	7.03104e-005	5.46858e-005	
5.0965	-0.000156245	-0.000124996	
5.097	-0.000351552	-0.000890598	
5.0975	-0.000124996	0	
5.098	0.000249992	3.90613e-005	
5.0985	0.000234368	0.000257805	
5.099	0.00017187	0.000101559	
5.0995	0.000406238	9.37471e-005	
5.1	0.000281241	9.37471e-005	
5.1005	0.000374989	0.000499985	
5.101	0.000390613	5.46858e-005	
5.1015	0.000421862	-7.81226e-006	
5.102	0.000234368	7.03104e-005	
5.1025	0.00017187	9.37471e-005	
5.103	0.000281241	9.37471e-005	
5.1035	0.000273429	0.000499985	
5.104	0.000164057	0.000109372	
5.1045	-9.37471e-005	-0.000210931	
5.105	-0.000374989	-0.000281241	
5.1055	-0.000703104	-0.000281241	
5.106	0.000281241	9.37471e-005	
5.1065	0.000390613	0.000249992	
5.107	0.000390613	0.000117184	
5.1075	0.00048436	8.59349e-005	
5.108	0.000156245	0.000195307	
5.1085	-0.000203119	0.000406238	
5.109	4.68736e-005	-3.1249e-005	
5.1095	0.000374989	0.000249992	
5.11	0.000374989	0.000117184	
5.1105	0.000218743	-7.81226e-006	
5.111	0.000124996	8.59349e-005	
5.1115	-0.000140621	-2.34368e-005	
5.112	8.59349e-005	0.000109372	
5.1125	-0.000195307	-0.000132808	
5.113	-0.000195307	-0.000164057	
5.1135	0.000156245	-3.90613e-005	
5.114	-0.000156245	0.000210931	
5.1145	-0.000140621	-2.34368e-005	
5.115	9.37471e-005	-5.46858e-005	
5.1155	0.000499985	0.000117184	
5.116	0.000499985	0.000117184	
5.1165	0.000101559	0.000210931	
5.117	0.000257805	0.000210931	
5.1175	-0.000140621	-8.59349e-005	
5.118	-0.000156245	-0.000304678	
5.1185	0.000499985	-7.81226e-006	
5.119	0.000499985	0.000117184	
5.1195	0.000257805	0.000210931	
5.12	7.81226e-006	0	
5.1205	-0.000210931	-0.000218743	
5.121	-0.000460923	-0.000445299	
5.1215	-0.000445299	-0.000437487	
5.122	-0.000195307	-0.000140621	
5.1225	0.000101559	0.000148433	
5.123	0.000195307	0.00024218	
5.1235	6.24981e-005	0.000195307	
5.124	0.00034374	0.000195307	
5.1245	0.000499985	0.000203119	
5.125	0.000249992	1.56245e-005	
5.1255	-2.34368e-005	0.000179682	
5.126	0.000257805	0.000179682	
5.1265	-0.000156245	0.000195307	
5.127	9.37471e-005	0.00031249	
5.1275	-0.000195307	0.00017187	
5.128	0.000187494	0.000249992	
5.1285	-0.000101559	-6.24981e-005	
5.129	-0.00031249	-0.000226556	
5.1295	-0.000406238	-6.24981e-005	
5.13	6.24981e-005	-5.46858e-005	
5.1305	3.90613e-005	0.000234368	
5.131	0.000249992	0.00017187	
5.1315	8.59349e-005	0.000406238	
5.132	8.59349e-005	0.00017187	
5.1325	0.000156245	0.000273429	
5.133	0.000218743	0.000265617	
5.1335	0.000249992	0.000234368	
5.134	2.34368e-005	0.00017187	
5.1345	0.000335927	0.000406238	
5.135	0.000390613	0.000406238	
5.1355	-3.1249e-005	0.000265617	
5.136	0.000179682	7.81226e-006	
5.1365	-0.000124996	-0.000195307	
5.137	-0.000320303	-0.000281241	
5.1375	-0.000382801	-0.000507797	
5.138	-7.81226e-006	-9.37471e-005	
5.1385	-2.34368e-005	0.000265617	
5.139	-7.81226e-006	0.000390613	
5.1395	0.000117184	0.000234368	
5.14	0.00024218	0.000234368	
5.1405	0.000523422	4.68736e-005	
5.141	0.000398425	3.1249e-005	
5.1415	-2.34368e-005	0.000390613	
5.142	0.000437487	0.000499985	
5.1425	0.000117184	0.000234368	
5.143	0.00024218	0.000234368	
5.1435	0.000210931	-0.000390613	
5.144	0.000140621	0.000132808	
5.1445	-6.24981e-005	-1.56245e-005	
5.145	-0.000195307	-0.000257805	
5.1455	-7.81226e-006	0.000124996	
5.146	-7.81226e-006	0.000218743	
5.1465	0.000390613	-0.000203119	
5.147	0.000148433	-0.000140621	
5.1475	-7.81226e-006	0.000499985	
5.148	0.000187494	0.000499985	
5.1485	7.81226e-005	0.000289054	
5.149	-0.00017187	0.000101559	
5.1495	0.000148433	0.00031249	
5.15	2.34368e-005	-0.00017187	
5.1505	0.000249992	0.000499985	
5.151	0.000249992	0.000499985	
5.1515	0.000117184	3.90613e-005	
5.152	0.000109372	0.000187494	
5.1525	-9.37471e-005	-0.00017187	
5.153	-0.000265617	-0.000179682	
5.1535	-6.24981e-005	5.46858e-005	
5.154	0.000249992	0.000499985	
5.1545	0.00017187	0.000101559	
5.155	0.00017187	0.000320303	
5.1555	0.000304678	6.24981e-005	
5.156	0.000179682	-0.000187494	
5.1565	0.000273429	3.90613e-005	
5.157	0.000265617	3.90613e-005	
5.1575	0.00017187	0.000101559	
5.158	0.00017187	-7.81226e-006	
5.1585	0.000304678	-0.000156245	
5.159	0.00017187	-0.000156245	
5.1595	0.000273429	0.000249992	
5.16	0.000132808	0	
5.1605	-0.000195307	-0.000210931	
5.161	-0.00031249	-0.000320303	
5.1615	3.1249e-005	6.24981e-005	
5.162	-0.000218743	-0.000156245	
5.1625	0.000273429	3.90613e-005	
5.163	0.000390613	0.000257805	
5.1635	0.00017187	-3.90613e-005	
5.164	0.000156245	0.000210931	
5.1645	4.68736e-005	9.37471e-005	
5.165	-0.000218743	0.000218743	
5.1655	0.000374989	3.90613e-005	
5.166	0.000273429	0.000249992	
5.1665	0.000156245	8.59349e-005	
5.167	0.000164057	0.000328115	
5.1675	-0.000203119	-3.1249e-005	
5.168	7.81226e-006	0.00017187	
5.1685	-0.000156245	-8.59349e-005	
5.169	-0.000374989	-0.000249992	
5.1695	-0.000710916	-3.90613e-005	
5.17	-0.000210931	0.000203119	
5.1705	-0.000390613	0.000218743	
5.171	-0.000140621	0.000124996	
5.1715	0.000499985	0.000257805	
5.172	0.000499985	0.000117184	
5.1725	0.000132808	0.000453111	
5.173	0.000289054	0.000453111	
5.1735	0.00034374	-8.59349e-005	
5.174	6.24981e-005	-7.81226e-006	
5.1745	0.000499985	0.000117184	
5.175	0.000499985	0.000117184	
5.1755	-8.59349e-005	0.000390613	
5.176	0.000156245	0.000117184	
5.1765	-0.000117184	-0.000140621	
5.177	-0.00034374	-0.00041405	
5.1775	-0.000210931	-0.000132808	
5.178	5.46858e-005	0.000117184	
5.1785	0.000257805	0.000148433	
5.179	3.90613e-005	0.000515609	
5.1795	9.37471e-005	-3.90613e-005	
5.18	9.37471e-005	-7.81226e-006	
5.1805	0.000499985	0.000117184	
5.181	3.90613e-005	-3.90613e-005	
5.1815	0.000289054	0.000148433	
5.182	-2.34368e-005	0.000148433	
5.1825	9.37471e-005	-5.46858e-005	
5.183	9.37471e-005	-5.46858e-005	
5.1835	0.000289054	7.81226e-005	
5.184	0.000124996	5.46858e-005	
5.1845	-0.000140621	-0.000179682	
5.185	-0.00031249	-0.000234368	
5.1855	-0.000406238	-0.000187494	
5.186	-0.000281241	-3.90613e-005	
5.1865	0.000257805	7.81226e-005	
5.187	0.000249992	0.000234368	
5.1875	0.000257805	0.000429674	
5.188	7.03104e-005	0.000429674	
5.1885	0.000437487	0.000249992	
5.189	0.000218743	0.000390613	
5.1895	3.90613e-005	0.000234368	
5.19	-0.000148433	0.000234368	
5.1905	-3.90613e-005	0.000304678	
5.191	0.000210931	0.000296866	
5.1915	0.000218743	0.000265617	
5.192	0.000156245	0.000132808	
5.1925	-0.000101559	0	
5.193	-0.000296866	-0.000296866	
5.1935	-0.00041405	-0.00034374	
5.194	-7.81226e-006	3.1249e-005	
5.1945	-2.34368e-005	0.000265617	
5.195	0.000218743	0.000265617	
5.1955	0.000117184	0.00024218	
5.196	0.000117184	0.000218743	
5.1965	0.000390613	3.1249e-005	
5.197	0.000515609	0.000296866	
5.1975	-2.34368e-005	0.000265617	
5.198	-3.1249e-005	0.000265617	
5.1985	0.000117184	0.00017187	
5.199	0.000117184	3.1249e-005	
5.1995	0.000328115	-0.000203119	
5.2	0.000124996	5.46858e-005	
5.2005	-0.000101559	-0.000156245	
5.201	-0.000304678	1.56245e-005	
5.2015	-0.000132808	3.1249e-005	
5.202	0.00024218	3.90613e-005	
5.2025	0.000203119	-0.000203119	
5.203	0.000210931	-0.000203119	
5.2035	0.000195307	0.000499985	
5.204	0.000195307	0.000499985	
5.2045	0.00024218	0.000156245	
5.205	0.000203119	0.000164057	
5.2055	0.000148433	-0.000140621	
5.206	0.000179682	6.24981e-005	
5.2065	0.000249992	0.000499985	
5.207	0.000249992	0.000499985	
5.2075	0.000109372	0.000101559	
5.208	0.000109372	0.000132808	
5.2085	-0.000226556	-7.81226e-005	
5.209	-0.000390613	-0.000218743	
5.2095	-0.000249992	0	
5.21	-5.46858e-005	0.000499985	
5.2105	-4.68736e-005	0.000257805	
5.211	0.000203119	3.90613e-005	
5.2115	0.000179682	6.24981e-005	
5.212	0.000406238	0.000218743	
5.2125	0.000374989	0.000499985	
5.213	0.000249992	0.000499985	
5.2135	0.000234368	0.000257805	
5.214	0.000234368	0.000257805	
5.2145	4.68736e-005	-0.000187494	
5.215	0.000281241	9.37471e-005	
5.2155	0.000390613	0.000499985	
5.216	0.000203119	8.59349e-005	
5.2165	-7.81226e-006	-6.24981e-005	
5.217	-0.000203119	-0.000304678	
5.2175	3.1249e-005	0	
5.218	0.000281241	9.37471e-005	
5.2185	0.000390613	5.46858e-005	
5.219	0.000390613	-2.34368e-005	
5.2195	0.000234368	7.03104e-005	
5.22	0.00017187	-3.90613e-005	
5.2205	0.000281241	9.37471e-005	
5.221	-0.000203119	0.000218743	
5.2215	0.000390613	3.90613e-005	
5.222	0.000374989	0.000249992	
5.2225	0.000179682	8.59349e-005	
5.223	0.000124996	-3.90613e-005	
5.2235	4.68736e-005	9.37471e-005	
5.224	0.000156245	0.000124996	
5.2245	-0.000109372	-0.000132808	
5.225	0	-0.000132808	
5.2255	-8.59349e-005	0.000203119	
5.226	0.000164057	0.000210931	
5.2265	-0.000390613	0.000218743	
5.227	-0.000453111	0.000218743	
5.2275	0.000374989	3.1249e-005	
5.228	0.000499985	0.000117184	
5.2285	0.000164057	0.000515609	
5.229	3.90613e-005	0.000335927	
5.2295	-0.000140621	-2.34368e-005	
5.23	-0.000140621	-2.34368e-005	
5.2305	0.000499985	0.000117184	
5.231	0.000499985	0.000117184	
5.2315	7.81226e-006	0.000453111	
5.232	9.37471e-005	7.03104e-005	
5.2325	-0.000257805	-9.37471e-005	
5.233	-0.000445299	-0.000281241	
5.2335	-0.000679667	3.1249e-005	
5.234	-0.000289054	4.68736e-005	
5.2345	0.000101559	0.000210931	
5.235	0.000289054	0.000179682	
5.2355	6.24981e-005	0.000195307	
5.236	9.37471e-005	0.000195307	
5.2365	0.000499985	0.000117184	
5.237	0.000117184	0.000234368	
5.2375	0.000164057	0.000148433	
5.238	0.000289054	0.000148433	
5.2385	9.37471e-005	-7.81226e-006	
5.239	9.37471e-005	0.00031249	
5.2395	0.000499985	0.000117184	
5.24	0.000132808	9.37471e-005	
5.2405	-0.000132808	-8.59349e-005	
5.241	-0.000351552	-0.000265617	
5.2415	-0.000523422	-4.68736e-005	
5.242	-0.000148433	0.000148433	
5.2425	3.90613e-005	7.81226e-005	
5.243	0.000289054	7.81226e-005	
5.2435	7.03104e-005	0.000304678	
5.244	8.59349e-005	0.00017187	
5.2445	9.37471e-005	0.000249992	
5.245	-3.1249e-005	0.000249992	
5.2455	-0.000132808	4.68736e-005	
5.246	3.90613e-005	0.000234368	
5.2465	7.03104e-005	0.000429674	
5.247	0.000117184	0.000156245	
5.2475	0.000218743	0.000265617	
5.248	0.000140621	0.000218743	
5.2485	-0.000124996	-7.81226e-005	
5.249	-0.000406238	-0.000289054	
5.2495	-0.000507797	-0.000249992	
5.25	-0.000257805	-0.000257805	
5.2505	-3.1249e-005	0.000249992	
5.251	-2.34368e-005	0.000398425	
5.2515	0.000117184	0.000234368	
5.252	0.00024218	0.000406238	
5.2525	0.000210931	0.000531234	
5.253	0.000515609	0.00017187	
5.2535	-2.34368e-005	0.000390613	
5.254	-5.46858e-005	0.000390613	
5.2545	0.000195307	0.000234368	
5.255	0.000117184	0.000234368	
5.2555	0.000453111	4.68736e-005	
5.256	0.000265617	0.000124996	
5.2565	-0.000117184	-9.37471e-005	
5.257	-0.000281241	-0.000289054	
5.2575	-0.000124996	-0.000249992	
5.258	-0.000101559	-0.000210931	
5.2585	0.000453111	4.68736e-005	
5.259	0.000398425	4.68736e-005	
5.2595	-3.90613e-005	0.000374989	
5.26	0.000195307	0.000374989	
5.2605	0.000499985	3.90613e-005	
5.261	0.000109372	0	
5.2615	0.000148433	-0.000515609	
5.262	0.00024218	-0.000234368	
5.2625	0.000195307	0.000374989	
5.263	0.000195307	0.00017187	
5.2635	0.000234368	3.90613e-005	
5.264	0.000218743	0.000148433	
5.2645	-0.000101559	3.1249e-005	
5.265	-0.000210931	-0.000218743	
5.2655	-0.000304678	0.000124996	
5.266	-7.81226e-006	0.000249992	
5.2665	0.000234368	0.000289054	
5.267	0.000203119	0.000289054	
5.2675	0.000429674	-3.1249e-005	
5.268	0.000406238	0.00031249	
5.2685	0.00031249	0.000499985	
5.269	0.000273429	0.000296866	
5.2695	0.000140621	0.000257805	
5.27	7.81226e-005	0.000234368	
5.2705	4.68736e-005	9.37471e-005	
5.271	0.000179682	0.000234368	
5.2715	0.000265617	0.000499985	
5.272	0.000156245	0.000179682	
5.2725	-0.000101559	-9.37471e-005	
5.273	-0.000390613	-0.000335927	
5.2735	-0.00048436	-0.000523422	
5.274	-0.000156245	-7.81226e-005	
5.2745	0.000249992	0.000499985	
5.275	0.000179682	0.000132808	
5.2755	0.000234368	0.000195307	
5.276	0.000132808	0.000156245	
5.2765	-0.000203119	-3.1249e-005	
5.277	0.000203119	9.37471e-005	
5.2775	0.000265617	3.90613e-005	
5.278	0.000187494	8.59349e-005	
5.2785	0.000234368	-2.34368e-005	
5.279	0.000124996	9.37471e-005	
5.2795	-0.000203119	0.000124996	
5.28	0.000164057	6.24981e-005	
5.2805	-0.000140621	-0.000179682	
5.281	-0.000429674	-0.000281241	
5.2815	-0.000406238	-0.000460923	
5.282	-0.000328115	-0.00024218	
5.2825	-0.000390613	-6.24981e-005	
5.283	0.000195307	0.000218743	
5.2835	0.000499985	0.00031249	
5.284	0.000265617	0.00034374	
5.2845	0.000156245	0.000210931	
5.285	0.00017187	0.000195307	
5.2855	0.000109372	0.000124996	
5.286	0.000249992	0.000210931	
5.2865	0.000499985	0.000117184	
5.287	0.000164057	0.000281241	
5.2875	0.000156245	0.000210931	
5.288	0.000187494	0.000249992	
5.2885	-0.000132808	6.24981e-005	
5.289	-0.000351552	-0.000203119	
5.2895	-0.000195307	-0.000132808	
5.29	5.46858e-005	0.000195307	
5.2905	3.90613e-005	0.000390613	
5.291	0.000195307	0.00034374	
5.2915	6.24981e-005	-5.46858e-005	
5.292	0.000179682	0.000132808	
5.2925	0.000499985	0.00024218	
5.293	0.000148433	0.000281241	
5.2935	0.000289054	0.000148433	
5.294	0.000203119	0.000148433	
5.2945	-0.000187494	0.000195307	
5.295	0.000179682	0.000117184	
5.2955	0.000499985	7.81226e-005	
5.296	0.000156245	0.000124996	
5.2965	-0.000117184	-0.000203119	
5.297	-0.000406238	-0.000367176	
5.2975	-0.000460923	-0.000390613	
5.298	-0.000359364	-0.000531234	
5.2985	-0.00031249	-0.000328115	
5.299	-0.000320303	-0.000281241	
5.2995	-0.000273429	-0.000281241	
5.3	-0.000265617	-0.00024218	
5.3005	-0.000210931	-0.000156245	
5.301	-0.000140621	-0.000179682	
5.3015	-0.000187494	-0.000132808	
5.302	-0.000164057	-6.24981e-005	
5.3025	3.1249e-005	9.37471e-005	
5.303	0.000132808	0.000374989	
5.3035	0.00065623	0.000460923	
5.304	0.000515609	0.000406238	
5.3045	0.000132808	0.000179682	
5.305	-7.03104e-005	7.81226e-006	
5.3055	-0.000187494	-0.000273429	
5.306	0.000226556	0.000390613	
5.3065	0.000437487	0.000460923	
5.307	0.000609356	0.00048436	
5.3075	0.000499985	0.000421862	
5.308	0.000499985	0.000421862	
5.3085	0.00058592	0.000546858	
5.309	0.000499985	0.000460923	
5.3095	0.000187494	0.000429674	
5.31	0.000367176	0.000421862	
5.3105	0.000257805	0.00024218	
5.311	0.000335927	0.000296866	
5.3115	0.000578107	-0.000203119	
5.312	0.00024218	0.000179682	
5.3125	2.34368e-005	6.24981e-005	
5.313	-0.000132808	-0.000257805	
5.3135	-7.81226e-006	3.1249e-005	
5.314	0.000453111	0.000296866	
5.3145	0.000398425	4.68736e-005	
5.315	0.000195307	0.000390613	
5.3155	0.000132808	0.000374989	
5.316	0.000367176	0.000156245	
5.3165	0.00024218	0.000156245	
5.317	0.000515609	-0.000218743	
5.3175	0.000148433	-0.000203119	
5.318	0.000195307	0.000265617	
5.3185	0.000195307	0.000249992	
5.319	0.000499985	0.000156245	
5.3195	0.000109372	3.90613e-005	
5.32	0.000203119	0.000156245	
5.3205	-6.24981e-005	-0.000164057	
5.321	-0.000304678	-0.000124996	
5.3215	-6.24981e-005	0.000499985	
5.322	7.81226e-005	3.90613e-005	
5.3225	7.81226e-005	0.000289054	
5.323	0.000179682	0.000109372	
5.3235	0.000179682	-1.56245e-005	
5.324	0.000374989	0.000499985	
5.3245	0.000249992	0.000499985	
5.325	0.000203119	0.000164057	
5.3255	-4.68736e-005	0.000257805	
5.326	0.000179682	-0.000187494	
5.3265	0.000179682	-0.000140621	
5.327	0.000249992	0.000499985	
5.3275	0.000249992	0.000499985	
5.328	0.000132808	0.000109372	
5.3285	-0.000140621	-0.000117184	
5.329	3.1249e-005	-0.000187494	
5.3295	3.1249e-005	-0.000187494	
5.33	-3.90613e-005	0.000499985	
5.3305	0.000265617	0.000499985	
5.331	0.000234368	0.000320303	
5.3315	0.000234368	7.03104e-005	
5.332	0.000156245	0.000218743	
5.3325	4.68736e-005	9.37471e-005	
5.333	0.000265617	0.000499985	
5.3335	-3.90613e-005	0.000499985	
5.334	0.000234368	-0.000164057	
5.3345	0.000234368	-0.000132808	
5.335	4.68736e-005	9.37471e-005	
5.3355	3.1249e-005	9.37471e-005	
5.336	0.000187494	5.46858e-005	
5.3365	-0.000304678	-0.000101559	
5.337	3.1249e-005	-0.00041405	
5.3375	3.1249e-005	-0.000164057	
5.338	3.1249e-005	-3.1249e-005	
5.3385	4.68736e-005	9.37471e-005	
5.339	0.000390613	0.000249992	
5.3395	0.000390613	0.000249992	
5.34	0.000156245	-0.000132808	
5.3405	3.1249e-005	8.59349e-005	
5.341	-0.000203119	0.000124996	
5.3415	-0.000390613	0.000218743	
5.342	0.000374989	7.03104e-005	
5.3425	0.000499985	7.03104e-005	
5.343	0.000156245	-3.90613e-005	
5.3435	3.1249e-005	0.000148433	
5.344	0.000140621	0.000124996	
5.3445	-0.000124996	-0.000164057	
5.345	-0.00041405	-0.000281241	
5.3455	-0.000320303	-0.000132808	
5.346	-0.000210931	-3.90613e-005	
5.3465	3.90613e-005	0.000453111	
5.347	-0.000156245	-2.34368e-005	
5.3475	-0.000156245	-5.46858e-005	
5.348	0.000499985	0.000117184	
5.3485	0.000499985	0.000117184	
5.349	7.81226e-006	0.000335927	
5.3495	-0.000210931	0.000328115	
5.35	-0.000187494	0.000195307	
5.3505	6.24981e-005	0.000195307	
5.351	0.000499985	0.00024218	
5.3515	0.000499985	0.000117184	
5.352	0.000132808	0.000109372	
5.3525	-0.000195307	-0.000124996	
5.353	-0.000460923	-0.000281241	
5.3535	-0.00041405	-0.000328115	
5.354	-0.000195307	-0.00017187	
5.3545	3.90613e-005	0.000109372	
5.355	0.000320303	0.000210931	
5.3555	-2.34368e-005	0.000179682	
5.356	9.37471e-005	-5.46858e-005	
5.3565	9.37471e-005	-5.46858e-005	
5.357	0.000249992	7.81226e-005	
5.3575	0.000257805	7.81226e-005	
5.358	0.000257805	0.000148433	
5.3585	-7.81226e-006	0.000179682	
5.359	9.37471e-005	-2.34368e-005	
5.3595	9.37471e-005	-7.81226e-006	
5.36	7.03104e-005	5.46858e-005	
5.3605	-0.000132808	-0.000117184	
5.361	-0.00024218	3.1249e-005	
5.3615	-0.000164057	3.1249e-005	
5.362	9.37471e-005	0.000249992	
5.3625	9.37471e-005	0.000249992	
5.363	0.000101559	0.00017187	
5.3635	0.000101559	0.000234368	
5.364	0.000148433	4.68736e-005	
5.3645	-3.90613e-005	0.000281241	
5.365	9.37471e-005	0.000374989	
5.3655	-3.1249e-005	0.000273429	
5.366	0.000117184	0.000234368	
5.3665	-0.000132808	0.00024218	
5.367	0.000460923	4.68736e-005	
5.3675	0.000328115	3.1249e-005	
5.368	7.03104e-005	0.000179682	
5.3685	-0.000140621	-0.000117184	
5.369	-0.000460923	-0.000218743	
5.3695	-0.000351552	-0.000640605	
5.37	-7.81226e-006	4.68736e-005	
5.3705	0.000335927	0.000296866	
5.371	0.000164057	0.000398425	
5.3715	-5.46858e-005	0.000390613	
5.372	0.000117184	0.000234368	
5.3725	0.000117184	0.000234368	
5.373	0.000390613	-0.000453111	
5.3735	0.000328115	-0.000203119	
5.374	-7.81226e-006	0.000374989	
5.3745	0.000195307	0.000499985	
5.375	0.000117184	0.000156245	
5.3755	0.000117184	0.000156245	
5.376	0.000164057	9.37471e-005	
5.3765	-0.000156245	-0.000148433	
5.377	-0.000367176	-0.000281241	
5.3775	-0.000374989	-0.000234368	
5.378	-0.000132808	-9.37471e-005	
5.3785	0.000117184	0.000156245	
5.379	0.000179682	-0.000140621	
5.3795	0.000148433	-0.000140621	
5.38	0.00031249	0.000499985	
5.3805	0.00031249	0.000499985	
5.381	0.000117184	3.1249e-005	
5.3815	7.81226e-005	3.90613e-005	
5.382	0.000304678	-0.00017187	
5.3825	0.000179682	-0.000140621	
5.383	0.000249992	0.000499985	
5.3835	0.000249992	0.000499985	
5.384	8.59349e-005	0.000218743	
5.3845	-0.000109372	-0.000109372	
5.385	-0.000328115	-0.000257805	
5.3855	-0.000374989	-0.000382801	
5.386	-0.000109372	0.000249992	
5.3865	0.000273429	0.000281241	
5.387	0.000374989	0.000289054	
5.3875	0.000421862	0.000257805	
5.388	0.000429674	9.37471e-005	
5.3885	0.000406238	9.37471e-005	
5.389	0.000390613	0.000499985	
5.3895	0.000390613	5.46858e-005	
5.39	0.000234368	0.000257805	
5.3905	0.000124996	-5.46858e-005	
5.391	0.000281241	9.37471e-005	
5.3915	4.68736e-005	9.37471e-005	
5.392	0.000148433	0.000281241	
5.3925	0	-0.000101559	
5.393	-0.000320303	-0.000187494	
5.3935	-0.00024218	-3.90613e-005	
5.394	0.000281241	9.37471e-005	
5.3945	-0.000203119	0.000218743	
5.395	0.000390613	0.000257805	
5.3955	0.000374989	0.000101559	
5.396	0.000218743	7.03104e-005	
5.3965	0.000156245	8.59349e-005	
5.397	3.1249e-005	0.000218743	
5.3975	-0.000140621	-3.1249e-005	
5.398	0.000374989	-0.000132808	
5.3985	0.000390613	3.90613e-005	
5.399	0.000164057	0.000210931	
5.3995	0.000257805	0.000390613	
5.4	0.000195307	9.37471e-005	
5.4005	-9.37471e-005	-0.000179682	
5.401	-0.000351552	-0.000281241	
5.4015	-0.00048436	-0.000507797	
5.402	-0.000210931	-3.90613e-005	
5.4025	0.000101559	0.000210931	
5.403	-0.000390613	-5.46858e-005	
5.4035	7.81226e-005	-5.46858e-005	
5.404	0.000499985	7.03104e-005	
5.4045	0.000499985	0.000117184	
5.405	0.000257805	0.000398425	
5.4055	0.000289054	0.000390613	
5.406	-0.000140621	-7.81226e-006	
5.4065	6.24981e-005	-5.46858e-005	
5.407	0.000499985	0.00024218	
